Id,Status
61364,non functional
12992,functional
43416,non functional
28296,functional
53857,functional
48019,functional
41845,functional
1703,functional
57255,non functional
40539,non functional
44969,non functional
33308,functional
2072,functional
19754,non functional
9286,functional
49326,non functional
28976,non functional
69171,functional
12574,functional
31296,functional
22462,functional
45755,non functional
27960,non functional
64724,functional
66055,functional
13963,non functional
48068,functional
65518,functional
15132,functional
17547,functional
67411,functional
67736,functional
58435,functional
21301,non functional
18583,non functional
10409,functional
46986,functional
26281,non functional
21424,functional
20775,non functional
32297,functional
70764,non functional
17600,functional
4429,functional
30985,non functional
6790,functional
61506,functional
36493,non functional
4787,functional
16514,functional
28155,functional
12793,non functional
63859,functional
1726,non functional
55927,functional
64267,non functional
51917,functional
9186,non functional
72995,functional
20867,functional
3984,functional
19359,functional
33444,non functional
36621,non functional
42007,functional
37964,functional
1863,functional
37167,non functional
29658,functional
61963,non functional
51760,functional
9593,non functional
6302,functional
57149,functional
4848,non functional
25975,non functional
17031,non functional
35554,non functional
36128,functional
3139,functional
44685,functional
18193,functional
26083,functional
8039,functional
2,non functional
5481,non functional
11842,functional
44801,functional
2851,functional
13546,functional
14499,functional
45895,functional
68067,non functional
36263,non functional
34711,non functional
51133,non functional
285,non functional
68430,non functional
61373,non functional
5408,non functional
43230,non functional
57723,non functional
35122,functional
36904,non functional
16098,functional
10745,non functional
43938,functional
69660,functional
61229,functional
56581,functional
49398,functional
11166,non functional
69843,functional
69043,functional
48541,non functional
62435,non functional
35143,functional
9500,functional
3116,non functional
29998,functional
45551,non functional
69704,functional
33970,functional
41602,functional
20146,non functional
68127,functional
10519,non functional
27889,functional
69708,functional
11590,non functional
72269,non functional
7426,non functional
12554,non functional
64532,non functional
52525,functional
33963,non functional
48870,non functional
1797,functional
67620,functional
73532,non functional
51703,functional
2175,non functional
54699,non functional
37623,functional
9681,non functional
67378,functional
36691,functional
54246,functional
17298,non functional
10069,non functional
18690,functional
63143,functional
26388,functional
32855,non functional
45255,functional
2482,non functional
48470,functional
38667,non functional
164,functional
73312,functional
2664,functional
20799,functional
29822,non functional
53705,functional
29653,non functional
35372,non functional
24267,functional
19648,functional
12389,functional
54635,non functional
3039,functional
35897,non functional
38619,non functional
46785,non functional
13230,functional
68076,non functional
17948,functional
10869,non functional
12140,functional
59603,non functional
28939,functional
33531,functional
67728,functional
37899,functional
20421,functional
58360,non functional
53307,non functional
52612,functional
7058,functional
6150,functional
59185,functional
12814,functional
70877,functional
25876,non functional
63649,non functional
54684,functional
11432,non functional
29639,non functional
21895,functional
23317,functional
73863,non functional
67987,functional
11901,functional
25941,functional
58888,functional
21168,non functional
15091,non functional
35423,non functional
42017,functional
31869,non functional
3502,functional
36532,functional
3970,functional
17960,functional
57148,functional
9835,functional
169,non functional
46206,functional
40,functional
32458,non functional
16097,non functional
26251,non functional
52519,functional
54034,functional
18761,non functional
69825,non functional
36802,functional
41143,non functional
49620,non functional
20508,non functional
5308,non functional
19629,functional
62116,non functional
11798,non functional
30866,functional
73415,non functional
61292,non functional
64562,functional
7338,functional
40884,functional
16609,functional
47074,functional
50430,functional
11083,non functional
23561,non functional
9625,non functional
